"","AN_BR1_4","AN_BR1_5","AN_BR1_6","AN_BR1_8","AN_BR2_4","AN_BR2_5","AN_BR2_6","AN_BR2_8","AN_BR3_4","AN_BR3_5","AN_BR3_6","AN_BR3_8","BB_BR1_4","BB_BR1_5","BB_BR1_6","BB_BR1_8","BB_BR2_4","BB_BR2_5","BB_BR2_6","BB_BR2_8","BB_BR3_4","BB_BR3_5","BB_BR3_6","BB_BR3_8","ML_BR1_4","ML_BR1_5","ML_BR1_6","ML_BR1_8","ML_BR2_4","ML_BR2_5","ML_BR2_6","ML_BR2_8","ML_BR3_4","ML_BR3_5","ML_BR3_6","ML_BR3_8","AN_TR1_4","AN_TR1_5","AN_TR1_6","AN_TR1_8","AN_TR2_4","AN_TR2_5","AN_TR2_6","AN_TR2_8","AN_TR3_4","AN_TR3_5","AN_TR3_6","AN_TR3_8","BB_TR1_4","BB_TR1_5","BB_TR1_6","BB_TR1_8","BB_TR2_4","BB_TR2_5","BB_TR2_6","BB_TR2_8","BB_TR3_4","BB_TR3_5","BB_TR3_6","BB_TR3_8","ML_TR1_4","ML_TR1_5","ML_TR1_6","ML_TR1_8","ML_TR2_4","ML_TR2_5","ML_TR2_6","ML_TR2_8","ML_TR3_4","ML_TR3_5","ML_TR3_6","ML_TR3_8"
"AN_RF_S2_3_4_S351_L004_3143",0,1.79617144802046,0,0,0,0,2.10661203660134,1.75538849055081,4.00834150711469,4.00246286080394,3.92441204141904,4.642882539508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97947563700459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3157",0,0,0,0,0,0,0,0,9.14880966382494,5.06095373077946,6.79844288050243,4.28748448931227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3170",9.0852707641586,7.68146720405065,7.36904284668919,6.03583286918146,0,0,0,0,13.2983679986147,11.4948594648798,11.5082173634543,14.1330086163731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3176",1.98056069162482,0,0,0,0,0,0,0,8.96830000027391,6.42856856912579,7.17356978129432,6.35330954616294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3180",0,0,0,0,9.01352896942792,9.85729452582338,8.59931227667694,9.33546315393412,7.97200464569399,6.95991188765049,7.50411210961752,6.61920153371482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05156232755784,2.21284947055303,2.68928856881662,2.09705065941232,2.37332901360137,2.56689252842492,2.28018322481637,2.16565079637777,3.00345300965969,2.37170427157379,2.65923080552304,2.60583504726153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3189",0,0,0,0,4.04145451816623,3.13324599243159,2.03349985557271,2.67119015897081,31.6318148435576,32.9986383641933,28.9473045237641,27.724840803773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_318",2.02855064154431,0,0,0,0,0,0,0,51.664261726104,49.9352816850376,39.7963024290023,35.5868008916884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6321706167195,17.7394110598384,11.953701628516,16.1551511125656,12.4636895871973,19.6619244565126,16.4568409785611,29.7239564326401,17.6339356346157,13.0593319423432,16.6431463279064,16.575850116431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_319",5.25009116334314,2.95374252331712,2.50042810914949,2.17937618861024,0,0,0,0,12.914328652534,14.4500808379232,16.4914378907763,12.4887800239825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4735682510768,9.28437774199916,11.0742755660776,10.6028837602896,11.0051867744267,9.88365407815709,10.089589287645,11.5219246406845,9.47280792271111,11.5579184598433,9.76491779642261,10.6024102460287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3204",0,0,0,0,0,0,0,0,24.3269302090963,24.7590208358225,21.5766365411034,27.1932248425124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3208",4.02615663687802,3.42193144057753,2.76615251712012,4.24477555191344,0,0,0,0,15.9631134266469,11.4722106147106,12.0826374208181,11.9784461362088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61107778995619,3.45924241975949,1.95751043257106,2.27585330358036,4.68816521443932,2.15862505405757,2.73645950978328,2.16756761954588,3.8101392623547,3.08686864347374,2.5990036922975,3.07303592374699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3216",0,0,0,0,0,0,0,0,26.8555485909836,23.5098547408197,25.3330787718183,22.2006992549787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3220",0,0,0,0,0,0,0,0,51.3380031306968,41.2336687416841,40.873181436808,47.877785418771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3223",0,0,0,0,0,0,0,0,15.4381803241393,14.4294461217901,16.1067101382787,13.4550506776056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3225",1.93706970775505,0,0,0,0,0,0,0,23.8378159508279,23.2896864242344,17.0319542461699,30.6418750660264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3229",0,0,0,0,6.86213428837093,5.98483545504561,7.20523351895508,6.85773667092509,20.5339315172254,16.93974288158,16.0614358027706,15.2927812931453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3234",0,0,0,0,0,0,0,0,13.3033688813452,33.4930075218832,27.9359072570249,21.8267676457534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3236",16.8105381889126,18.573534026557,14.4419332861533,20.0820115797816,18.8270239513475,9.98803710279255,17.0394648084097,13.1252419324398,31.8830532595655,26.0020889721175,22.6089731763448,19.7670091367419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92179345206481,6.90965110745702,3.61995207826981,6.76492325494667,5.73932677817352,3.56940023619372,5.14329722530457,5.37375557062332,15.2023489660778,4.36414504805075,4.15852469071255,6.62096526457884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3238",4.2538637053459,4.58172970104081,4.11337213629024,4.62746414872102,0,0,0,0,13.5874738341324,12.1474969367706,12.8789869622442,10.7627642129243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3241",0,0,0,0,0,0,0,0,38.1902305663138,34.0961631352035,33.2650885759779,32.5959144645577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3246",0,0,0,0,0,0,0,0,19.8970492402129,18.2910850260644,19.2840324373192,14.7707536418911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3250",0,0,0,0,0,0,0,0,16.6509516284215,30.5348151145659,14.2894608826096,17.6248335971708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3252",7.81925035195735,6.07411954387739,5.90190456491771,3.76335596078131,0,0,0,0,18.9982190605544,16.9479445282455,12.8942489498002,17.7490438311841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71935900947146,2.49695638982788,2.21511255538625,2.164623444737,2.54589414962455,2.57028879074906,2.06864493997919,1.91559521883581,2.37255526443584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3255",0,0,0,0,0,1.77927435601569,0,0,18.4398816919416,17.3498616997888,13.5861042456016,11.7989017430661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3256",3.57294812988752,3.94025483824239,3.96048952310977,4.23219223987108,5.78576089579507,7.27957876498652,6.17250897033811,5.88930745062651,15.2825154900534,15.7628036828624,14.5272909545514,12.4805310243254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3258",4.28634046260535,6.69448850794943,4.20735146161868,4.90760335465255,0,0,0,0,9.05139912914145,4.06221929056722,5.17866733065888,6.99978917934867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1472737632055,4.86715314246014,16.3615890744792,8.35352061410679,11.3457519909418,8.69949056228941,6.94424706205142,6.50587962795332,9.6883298760542,10.2917234220847,9.78951334106506,6.48847162672696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3261",1.82675989068463,0,0,1.44992607849708,0,0,0,0,24.0187063614339,17.3811914759454,24.061675943541,16.7985232752537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34619406580483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3265",0,0,0,0,0,0,0,0,11.3955243139396,12.1375804983444,16.3466231302816,22.1794450237857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3267",0,0,0,0,10.4139456157629,7.70910640486941,9.63620024373037,11.10018966917,12.1618887770486,9.21839131155162,11.8982555818,12.9889428337339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3269",2.87625605386134,3.54478005714876,2.98802574838982,3.42676114336168,2.80016698664468,2.88097921556173,2.81192238745707,2.20685551782828,11.4281167822238,13.2999232370222,12.7311043060433,10.2441976468382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3273",0,0,0,0,0,0,0,0,15.5048067222231,14.042622932074,12.105036047077,10.1704050068653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3274",0,0,0,0,0,0,0,0,12.9100389602023,15.0398373603054,11.1403289599843,15.838703393127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3281",0,0,0,0,0,0,0,0,64.7833915308317,64.7675023742513,45.494496704188,38.350369389487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3282",0,0,0,0,0,0,0,0,17.1011655064912,13.7152660339989,18.2893078673301,11.2181191708369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39844209205474,1.93431908876416,0,0,1.32651518821625,0,0,0,2.02455045579511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3285",6.62780830545409,9.34100907015462,4.44173542628553,5.75322875866896,6.38623120050869,6.6072444369697,6.32939074826854,10.8693158563688,44.7083686279529,35.6027959259911,38.8926988428925,44.0360768901322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3286",0,0,0,0,0,0,0,0,12.0134967320948,6.86597562817143,5.96216644101387,6.09699002731235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3288",0,0,0,0,0,0,0,0,10.2383394777594,34.0878893478788,12.1075829793614,18.1746584187081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3291",0,0,0,0,2.22586627131416,0,0,2.19462187201136,11.3160713368235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3293",3.56442926663606,0,0,1.52239362177962,4.07548387202112,3.25121008488879,4.29408530211997,3.67002191747301,9.1015805502132,8.24187130206781,7.42120488899268,11.0542835919855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3296",3.28656838765138,4.81996689238209,0,2.64471375184777,0,0,0,0,14.0451881689924,5.07806640725913,4.83640127136743,9.31848841517916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3298",0,0,0,0,0,0,0,0,23.926292372954,17.3263595997542,22.3909425153101,19.953432496661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5577587064006,18.9036328347783,14.2182861775648,16.8079437133619,15.64709439608,16.8082656835729,20.2306662358088,14.2799805260681,16.8817350157682,13.1734286736788,18.6928208987056,19.0617182601637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3299",0,0,0,0,0,0,0,0,24.9070846441475,19.3922043919887,27.4493946421465,19.5801633420172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3300",0,0,0,0,0,0,0,0,9.69725628206351,8.4179475794463,10.2720057076825,8.97464664513626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3304",0,0,0,0,0,0,0,0,19.8406249551291,22.0499334414496,12.2750120337682,11.2859862025832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3305",11.1591752456625,9.33898945640151,8.8499536071753,7.08475940859928,3.75802410090283,4.35736169460664,3.38706898656946,4.29398498281781,14.5844014543228,14.5335318257324,15.9597181614764,21.4199907703189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3307",0,0,0,0,0,0,0,0,7.78556694997812,6.56140813017037,6.53789021400883,5.62691840085403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3311",0,0,0,0,0,0,0,0,41.710744462668,36.2725025412052,47.6079883552492,37.8121605650227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3313",0,0,0,0,14.3886282587899,16.7978212807069,22.0641480638322,16.7156009296084,13.5457902710198,9.2796420480034,8.38061999603623,14.2415167566489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3314",0,0,0,0,0,0,0,0,20.8226375249701,15.0886483936658,17.8847340226152,17.6670012314749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3320",2.20534504231665,3.71914602854151,2.03755760315495,2.29684868519145,0,0,0,0,22.9549155687951,26.6375196529905,21.9204117137909,16.8250944245217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3322",0,0,0,0,0,0,0,0,21.675093754106,13.3554458392948,18.4696807154285,15.4324363196964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3325",0,0,0,0,2.79729343014447,3.4632391873159,3.28009976650561,3.34985094718845,18.0320651692992,7.69984038634643,5.75914139377955,6.02976240824905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3328",0,0,0,0,1.97470412853455,2.38629873295041,2.91307968017436,2.10739244181283,9.94226050711296,9.79865428902699,11.2562783323183,10.4522871118857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19950166719833,3.85155084423856,2.45959376585619,1.86318821914786,2.24883990819032,2.65467214848898,2.38821320484775,2.43755149294318,2.32945293305813,2.26649799544937,2.47317916135338,2.7299721325325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3329",0,0,0,0,0,0,0,0,20.8147667287893,12.8102175168863,6.07768718555771,2.83915926992447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3331",0,0,0,0,0,0,0,0,20.7766651368312,23.0848401202956,19.9330221532187,16.3773480935042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3333",0,0,0,0,0,0,0,0,14.9163148807051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3335",0,0,0,0,0,0,0,0,34.6618155180909,7.77004319815978,8.07519165242356,11.3465691141713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3337",0,0,0,0,9.24268298485171,10.2124499306696,6.63815427967831,8.86073157644237,23.1000131543227,25.4579983161962,27.4030709107851,28.4928704837921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15715662111359,9.95040189213812,6.77040301574269,11.6444363865908,7.38936228386677,8.59080750651473,13.081910927451,8.34591428201073,8.02458757289361,7.51963158171052,7.85325394482413,9.06841046573552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3339",0,0,0,0,0,0,0,0,18.9963708328231,2.23020633868614,2.53536577606058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3341",0,0,0,0,0,0,0,0,13.1057108561316,10.9971602280261,10.3663561046013,9.86459581042781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3343",0,0,0,0,0,0,0,0,11.07756930009,12.0476468016451,26.4857523557393,11.2298724592218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3344",0,0,0,0,12.3679336354688,19.2865876555443,11.6699976681729,17.3941780207779,25.1470480904197,31.4302009293639,27.7230003365975,31.891931661532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.86079978831743,5.59492367795385,6.26836300558776,0,4.23397859028606,5.0153705036959,5.88124815010611,4.99349212947072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_3345",5.18588902351208,6.55966619984007,4.81338453943315,6.86082998217627,4.22795403958217,5.0258491945496,5.7104031842469,5.26788086840168,16.0048498953867,15.4179688443953,16.4242214722229,13.2455998203894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
