"","AN_TR1_4","AN_TR1_5","AN_TR1_6","AN_TR1_8","AN_TR2_4","AN_TR2_5","AN_TR2_6","AN_TR2_8","AN_TR3_4","AN_TR3_5","AN_TR3_6","AN_TR3_8","BB_TR1_4","BB_TR1_5","BB_TR1_6","BB_TR1_8","BB_TR2_4","BB_TR2_5","BB_TR2_6","BB_TR2_8","BB_TR3_4","BB_TR3_5","BB_TR3_6","BB_TR3_8","ML_TR1_4","ML_TR1_5","ML_TR1_6","ML_TR1_8","ML_TR2_4","ML_TR2_5","ML_TR2_6","ML_TR2_8","ML_TR3_4","ML_TR3_5","ML_TR3_6","ML_TR3_8"
"BB_TR3_6_S179_L004_172",0,0,0,0,0,0,0,0,0,0,0,0,5.4590530892817,10.2210319681095,8.83461384771678,3.42590825532796,4.81737501564024,7.53637530275599,13.0784951516805,11.1708375620321,6.35909132319371,6.41361458487617,7.37611033559629,5.75937644874929,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_1730",0,0,0,0,0,0,0,0,0,0,0,0,9.90307700516612,8.81772956743774,9.27761721514125,6.79493758867363,7.62874834612158,7.47819768841771,11.9762713974353,9.96016545239323,9.11441614903309,7.27759672485507,7.20078920409335,6.76927123105729,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_1737",0,0,0,0,0,0,0,0,0,0,0,0,10.9074278881726,6.71529781535779,8.58186547994736,13.4404786901392,9.83358391436839,10.6164330624591,9.54585327490569,8.68133343714472,6.69566982271798,6.85825923680917,7.75459913068678,6.66981851041126,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_1760",0,0,0,0,0,0,0,0,0,0,0,0,6.29648996191174,6.84949200992713,11.9534405719568,8.57014854972009,4.10517865797103,7.11146960240937,8.80010827690039,5.01388798864547,3.90410215662868,3.13691612218882,6.04033881777282,4.14498261087178,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_1792",0,0,0,0,0,0,0,0,0,0,0,0,8.05748538143517,6.89174724891324,7.02636031222735,7.42026153179284,4.91490905038067,5.01887775373268,8.60924146874902,6.27681494658499,8.06727796428312,4.17679331000389,6.2379090862471,5.65018288458941,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_1802",0,0,0,0,0,0,0,0,0,0,0,0,5.02405432529912,5.64465693452713,5.61014865460665,3.68043076781177,3.38454087803236,3.81529734891753,8.4754880602551,6.6652525821536,3.7328888737028,3.57691491685031,6.73305638967795,3.4663168653952,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_1825",0,0,0,0,0,0,0,0,0,0,0,0,27.4969451154982,22.9366144809341,26.3299694007259,25.201838090386,26.8168832138431,25.9731486588802,29.4143265095783,19.2921707257552,20.0884988343024,17.6743193258252,19.0137712438978,19.0917969106993,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_1907",0,0,0,0,0,0,0,0,0,0,0,0,43.1615270133333,21.376428019283,22.2098630135725,32.5430673503834,8.22291293268449,22.9608701220721,21.0153486040422,11.5969659524361,16.605037804357,11.5213861451431,22.0300874006025,31.6875230072555,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_1932",0,0,0,0,0,0,0,0,0,0,0,0,8.12525763131733,7.56479446334543,9.26282223900383,8.06232847761868,3.15534640900282,8.07681306466935,7.29367975997671,6.3139440163074,5.58978894902219,4.79388521697618,7.13877952479715,6.69010451767749,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_1938",0,0,0,0,0,0,0,0,0,0,0,0,5.4490321872725,5.19543878871496,5.77981504399343,4.94192204137648,3.5156882895136,4.56106187695092,5.81268458461212,4.14918163647971,3.98941098603522,2.95760776777372,4.99627479983393,4.03644704714941,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_201",0,0,0,0,0,0,0,0,0,0,0,0,10.3519840573143,9.8409433367309,11.4230622665331,8.82018697431608,8.93903121715345,8.86323055928197,11.8735372308454,8.16759771153068,7.52725223239351,7.17232257066549,8.39106461636231,8.18171976310298,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_210",0,0,0,0,0,0,0,0,0,0,0,0,3.45156992771813,2.72525262799363,3.41898816260883,0,2.07082296053809,1.87043789603578,3.75751063244426,2.98786453003607,3.07102701627268,2.51571438651498,3.47372612950803,2.7112924599615,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_2155",0,0,0,0,0,0,0,0,0,0,0,0,6.80559759237088,5.44978191716889,6.63173276573003,5.74994063516929,4.39369864323285,5.91565541119266,7.25304384268812,6.40763479848486,3.90211259672849,4.73664356659191,5.90940922709766,4.53867060893674,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_2177",0,0,0,0,0,0,0,0,0,0,0,0,7.92796519133058,10.257024553743,10.2556450535734,14.1451438165429,7.81422453922281,9.03280231466656,7.61296563467219,9.08417898663244,9.01930185002318,6.68900983238635,11.0011865773403,7.49029660766234,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_2279",0,0,0,0,0,0,0,0,0,0,0,0,5.22394215233232,4.58247346310545,4.8768817311306,5.70911263534603,3.94246282278819,3.63094238225431,4.5254043148221,3.69349872244345,3.40071903255938,3.13701643065923,4.35885068174335,3.25171377573964,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_2416",0,0,0,0,0,0,0,0,0,0,0,0,3.9668180338686,7.38086212505618,7.31646658728478,2.84569857775472,3.63662233836583,6.09836181283104,9.58506392100668,9.83629035553158,5.85554201163659,4.88500211551108,5.65645901757024,4.43502754654154,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_2422",0,0,0,0,0,0,0,0,0,0,0,0,10.9619708770414,7.13995495624975,6.93065669508097,10.510158562443,2.19715459521713,4.74028588016976,6.14888450143982,3.74086116820807,6.90361788124881,3.85525351332065,8.60229200605831,7.07519376602502,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_2451",0,0,0,0,0,0,0,0,0,0,0,0,6.0771547010677,4.2317532124063,4.10109393597144,3.36992410735492,1.94640120946725,3.26872052270089,2.87515584285116,2.01791917567575,5.55772995524475,1.86733933490666,4.4753090900635,3.07224274292536,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_2580",0,0,0,0,0,0,0,0,0,0,0,0,8.69324827938888,6.30501579650097,6.21221707987136,5.48786963282627,2.6155010555689,4.08013731243454,6.37093830236876,3.69936435992619,5.88709724321936,4.22516669680946,6.55337649791175,5.22930835555885,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_2701",0,0,0,0,0,0,0,0,0,0,0,0,5.5706821920057,3.79857645967929,3.88132974995745,5.42327101273256,2.24082651924737,2.83263268833051,3.45353396055178,2.51078663717232,3.36655506523991,2.1976256986111,4.17639897226114,3.78795011125365,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_2742",0,0,0,0,0,0,0,0,0,0,0,0,9.4928255287379,10.3484350243198,9.60388923073744,13.4024243590513,11.6436514911828,10.4397845238156,11.9198093058256,7.38080185517699,7.43809723317686,6.42212463944608,7.134167789361,7.9239600331964,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_2853",0,0,0,0,0,0,0,0,0,0,0,0,22.286817609868,14.5515578030106,15.8383068900505,15.4530596156156,5.82090658745262,11.0597040894953,15.3333969613845,10.7560205858925,14.1267031700629,8.2544992601541,14.708453214416,12.9970215544942,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_2863",0,0,0,0,0,0,0,0,0,0,0,0,5.86192726344657,4.02616747919298,4.20645313768728,6.14055743089417,4.44620134547637,4.92045440629999,4.48298738582934,4.40900654906343,3.01978774337964,2.99603212940663,4.36826845405964,3.54224251232367,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_2894",0,0,0,0,0,0,0,0,0,0,0,0,20.0118235650179,11.9398075204987,12.3758617697762,14.4323471447625,6.59294899316946,11.6686581323337,15.7934350555157,10.2036285337637,11.694506464519,8.98127557803137,12.8860403147965,11.9254810020119,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_2905",0,0,0,0,0,0,0,0,0,0,0,0,7.26070851801194,5.77623980527756,5.58568521257347,6.24805209441823,3.90132644028634,4.67814903280563,5.88144383398674,4.09901260001744,4.70081435313927,4.03791830521495,5.03673716644379,4.47545870023959,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_2929",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97242513751556,2.93378944134241,1.57350677143932,0,0,3.03330101324218,1.84433079564253,0,34.678119748834,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_3092",0,0,0,0,0,0,0,0,0,0,0,0,16.0486485637032,13.7774085559116,17.5531656573199,15.4796640235496,13.5078321278836,16.3466811246469,19.6746021238312,17.0538814548763,12.4304111690142,10.9363896327185,13.0035184862845,12.1093419213006,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_3131",0,0,0,0,0,0,0,0,0,0,0,0,8.0361015940122,5.1065499903543,7.11198583730158,5.83204099211159,3.24904463877012,5.89175612610377,5.87048094086265,4.52301146557942,5.47614617249768,3.44053245320164,5.69143956746748,5.45557881652777,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_505",0,0,0,0,0,0,0,0,0,0,0,0,12.3530211430053,6.16156074451918,7.71852099127478,8.97979108524359,2.6332459527082,5.18754067908868,5.96673761461031,4.25145614149695,6.68619468897997,3.23460430322967,7.46220700568396,7.12491452115912,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_689",0,0,0,0,0,0,0,0,0,0,0,0,7.69043615340262,10.624272153981,9.6689588641122,9.08597917198107,8.1573314861769,9.76256561179539,13.0450889574674,13.1449923578394,7.11774485175006,6.96157281634989,9.15630075501956,7.98101013335204,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_700",0,0,0,0,0,0,0,0,0,0,0,0,7.46621141620128,6.68801545429679,7.54155836104401,6.07668285180595,3.02829594908846,4.23062519878252,5.11538101316782,4.62502282910834,5.3615699932425,3.64858382676373,5.30294046419537,4.70089023502106,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_729",0,0,0,0,0,0,0,0,0,0,0,0,9.26712872242339,6.45943284800227,6.62630547651921,8.4814271502584,3.04349065749957,5.15385440553293,5.97382525880824,4.24404694928717,6.05662285652201,3.31044065704046,6.07879684262824,5.67513903777569,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_865",0,0,0,0,0,0,0,0,0,0,0,0,8.97787998574823,8.33136538153426,9.21815147396092,13.6296121255536,10.6234499227475,10.7166419463544,9.54138308765859,7.81284056746733,6.94207172877532,5.34491860771415,6.79442567028473,7.18005807723225,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_980",0,0,0,0,0,0,0,0,0,0,0,0,9.72536195815632,9.39125666999354,10.802372982406,6.57446615200383,6.01569330091219,8.06147694832792,9.15526947567156,7.2037288964038,9.69114688551757,6.96636689803883,9.33836916878527,7.31198424050736,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_985",0,0,0,0,0,0,0,0,0,0,0,0,11.3877725308077,8.96877578936084,10.3612313530719,10.6272372049149,6.9771414282413,9.32001625023358,10.1285491778452,8.02125736882013,7.07696213637279,5.79076986277671,7.25435989108367,8.21308250099354,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_1114",0,0,0,0,0,0,0,0,0,0,0,0,4.08734181019062,7.44921092835798,9.34795917537142,2.05044194925944,4.30369122970151,5.28004636963177,8.63112881491848,7.44933121661699,7.35411474305193,4.61364830456353,4.96021384742092,5.80469035561988,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_1227",0,0,0,0,0,0,0,0,0,0,0,0,9.20073021811785,8.80747535613009,9.44512134509498,7.11825195709081,5.07313366475163,7.49394784219975,10.4908022315649,10.7008979486892,6.78315438279327,6.19000636234875,8.23890407938836,7.2268899667418,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_1230",0,0,0,0,0,0,0,0,0,0,0,0,8.22908741248008,6.31841052347967,6.75232168834599,6.00288686737415,2.55598976092915,5.17264046207859,7.21485192658875,5.50272079387666,5.59940702439082,4.61687923210537,6.36321965999933,5.76601494205221,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_1270",0,0,0,0,0,0,0,0,0,0,0,0,5.83337345040491,4.44039581787683,5.68867914515373,6.08693930730304,2.03160869854554,4.017087396512,4.4608543219835,2.99401554327563,3.01451072988606,2.14955025283251,3.95772748834595,4.66079597754702,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_1299",0,0,0,0,0,0,0,0,0,0,0,0,9.5757013874117,6.92044518639796,7.65066886260552,6.38683295711717,2.54343275362978,5.39375117867908,7.09589591094502,5.67852046301172,7.17514641786473,3.71060347632185,5.80021456744803,5.89578920019278,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_1316",0,0,0,0,0,0,0,0,0,0,0,0,15.0161021095239,10.8669464371646,10.7878763377857,12.3707479065791,6.5569677760675,8.41263066800207,9.8180966430784,8.06383556125767,8.92236662553324,5.87229039087706,9.31889578076805,9.39469336666314,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_1508",0,0,0,0,0,0,0,0,0,0,0,0,6.48976505657602,4.81778406287185,6.00096036581352,4.53555967061827,4.06038455448845,4.38944926945134,6.18808468857946,4.44145724806747,4.41926450709685,4.23230700191117,4.58529520622723,4.52687573176083,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_1536",0,0,0,0,0,0,0,0,0,0,0,0,17.1332824491874,14.9084984141249,16.6754668626827,15.1938258464874,19.1638112456887,14.8549127031848,19.6469700912673,15.9176380193628,13.6777706117111,11.0278502328387,12.6624334562671,12.6143635933929,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_153",0,0,0,0,0,0,0,0,0,0,0,0,11.5289104629575,11.8101154621318,15.0657300230986,13.7528357304154,9.54665546787881,12.6848545832181,11.9241001965924,10.2449281478293,8.47309047709924,10.1706098997655,8.83890536590092,13.213139117453,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_1652",0,0,0,0,0,0,0,0,0,0,0,0,4.6396166367679,5.25940832916734,6.05814959019651,4.35490941994164,2.72364188784918,5.19710626014186,7.04764654894699,6.04554725355154,3.53365036495535,4.03671460357007,4.85077830115561,4.51563766917737,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_1656",0,0,0,0,0,0,0,0,0,0,0,0,9.33942929631614,7.84390852990758,8.56145501842184,16.867855225537,11.8270483381365,10.0156995366931,9.33007675241607,7.46862807920513,6.28233156559152,6.22952906028284,5.44737366124374,6.4841581792594,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_1669",0,0,0,0,0,0,0,0,0,0,0,0,5.78838163771813,8.84641018720156,9.30473846123032,4.58026724230769,2.89869066525612,7.85535768866921,7.41968036149698,8.04322288329457,4.79531651124313,6.36525761218393,7.74004028172175,6.08390294690187,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_1670",0,0,0,0,0,0,0,0,0,0,0,0,45.8296633534504,40.3602161580565,44.6927921108907,42.9171765405634,53.0186266802073,38.8308449117094,50.4744177352917,43.7383355530201,33.6192393992752,25.2404189624866,34.9903681644468,31.5530901060173,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_1681",0,0,0,0,0,0,0,0,0,0,0,0,132.184859179717,134.153037297416,143.393037279553,132.586367539874,135.62161187615,122.824033869883,178.46554976339,127.305850966668,116.415619856543,93.4253529070746,103.34854984278,105.031018298817,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_1716",0,0,0,0,0,0,0,0,0,0,0,0,11.8486264620907,11.158251708007,10.7841085498424,13.6449198779573,12.0412738324985,9.33329846424974,12.4078067844279,8.1644719619401,8.89390676335549,6.36860028833578,10.9378906952128,10.6128471395936,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_1717",0,0,0,0,0,0,0,0,0,0,0,0,5.40680064653326,2.96259906133013,6.350551832854,6.75409735120293,1.83657446595026,5.49710884407991,2.94917554229281,4.29310394852459,3.82558030187803,1.65580012805909,4.41931970882112,5.5646092940607,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_1739",0,0,0,0,0,0,0,0,0,0,0,0,11.1710140552599,9.47838447997356,10.3876200381342,9.96772186887842,7.32736552373691,8.16065977338267,9.72080371717309,7.58077492323488,8.38806161753414,5.77805937028363,7.43015060897979,8.11655822347986,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_1802",0,0,0,0,0,0,0,0,0,0,0,0,11.331319382628,10.7159441574856,13.3343264803269,12.2630791833121,7.75686870054726,10.9862570598903,12.3169863256302,9.70928519174566,8.50376277393078,7.69152252947276,9.41303763138314,9.6267774320902,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_1857",0,0,0,0,0,0,0,0,0,0,0,0,9.17334603757109,6.95648100742993,9.3010820967595,9.80819878781073,3.88477760752492,4.45408841098105,4.89337257968162,3.94146445905115,6.13254912779726,2.93589993708341,5.90484702526179,6.10789413026135,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_1957",0,0,0,0,0,0,0,0,0,0,0,0,82.3127950852131,84.3320347624295,81.9857259890296,67.62649209341,37.2572440662401,74.511737145192,89.1443627006211,76.6739143036346,62.3059424001259,54.6024267584373,68.8938669264265,65.1848962016093,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_1966",0,0,0,0,0,0,0,0,0,0,0,0,3.57944468545973,5.31978709320538,11.0298559167666,5.08483875366538,3.65645677907026,6.23599791902151,5.60399298970709,4.0820182794188,6.57761767412403,5.36623125619088,7.13052648005425,6.49920933000787,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_2143",0,0,0,0,0,0,0,0,0,0,0,0,11.6658686957341,9.69624376499711,9.3410542692205,10.1162179979081,8.18659158535447,11.9451140099409,13.0824233745668,13.6431835235074,8.21717092185455,7.66032742417192,10.3076974999545,8.97736414398992,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_2196",0,0,0,0,0,0,0,0,0,0,0,0,6.61581557737654,7.27331672213983,8.67268475578655,6.5371260005162,4.5740989326799,8.73449090413221,10.6536835757572,11.3994954268508,5.49458146267248,5.58151744035573,7.36372693552477,7.21026595124381,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_2250",0,0,0,0,0,0,0,0,0,0,0,0,9.6208909860543,4.78454275651589,5.08295718930998,8.43381284026911,2.24824004182517,5.72725956403417,4.39443475584593,3.41600965493929,4.27610836206844,2.54150576674558,5.54602857321823,7.06192584520299,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_2355",0,0,0,0,0,0,0,0,0,0,0,0,7.34202170312959,9.22569654865289,8.28151198100343,7.63781042815198,7.78084653742043,6.57718640889527,12.1635139717329,7.97545909305091,7.58069221505623,6.42539635357258,6.11187919420024,5.85676792209884,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_2393",0,0,0,0,0,0,0,0,0,0,0,0,4.53946532006412,4.87740343895823,5.21669421049565,4.30070448333342,4.12053930617725,4.23143843880932,5.81898848586214,4.54927110807394,3.79257648635236,3.4840870542487,4.01622696512664,3.78824158107708,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_2418",0,0,0,0,0,0,0,0,0,0,0,0,11.7302294858705,7.40397763041589,8.82928561590522,11.0186221209385,5.50439543257488,6.48285591971845,6.98961737893343,3.80993991035995,7.52196553312611,4.40984719156156,6.23577609472526,8.21304253355956,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_2481",0,0,0,0,0,0,0,0,0,0,0,0,5.15572763634937,3.23441306059269,2.91346927118875,2.92480605761655,0,2.52690217748306,2.36342263436447,0,1.95771756187139,1.19138575430325,2.52069651501391,5.43567142758736,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_2499",0,0,0,0,0,0,0,0,0,0,0,0,7.80996695058502,6.07612736161158,7.64320065605541,5.47516743002066,3.01753822976849,7.29855540922843,8.42976528449176,7.17024937678175,4.9932325550185,4.98913731261395,6.60774158984475,6.80759122690716,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_2517",0,0,0,0,0,0,0,0,0,0,0,0,4.74498504840837,3.28086460718638,4.16101850999465,5.28897150524288,2.11064591565614,3.50733346746842,3.8447568430736,2.46200832182451,4.15555820142599,2.08839085203258,4.42191265520276,3.81211373946854,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_2576",0,0,0,0,0,0,0,0,0,0,0,0,11.2817653325358,10.3538494627714,9.57491049739562,10.2668539330599,7.78339959996629,7.26643962251637,8.8131993649132,6.14577577413373,7.71036973917843,4.6128187286434,6.85745874914398,7.75047953384679,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_2646",0,0,0,0,0,0,0,0,0,0,0,0,12.3476924375676,8.26934602850848,8.18234985655822,9.16571326691723,4.46904513681128,6.92169991388341,8.519468264393,5.82502896586944,7.15096297776616,5.35436749982733,7.3434152109789,7.98113101046945,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_2707",0,0,0,0,0,0,0,0,0,0,0,0,7.89577315435071,6.24192474750927,7.71427337392669,6.05076101945058,4.03706157723125,6.25991148126353,6.96744899911419,6.53430655617668,4.99608374096749,4.11263319374668,6.05839863084378,5.49546709549449,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_285",0,0,0,0,0,0,0,0,0,0,0,0,59.7542248868515,34.8843751942061,38.7167068742989,44.5909908696918,25.442958259719,29.2091858780324,28.1368377292412,20.1515543451496,29.3575865958481,18.8855499089547,27.9251126205504,31.5345130477392,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_2878",0,0,0,0,0,0,0,0,0,0,0,0,5.31329812681606,3.86434280203035,5.95764471629758,5.54758412465385,3.16855234287521,4.08255639756708,3.82029767905739,2.9251670229427,3.87208363919029,2.37185595743676,3.90838347201814,4.42290805581645,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_2904",0,0,0,0,0,0,0,0,0,0,0,0,9.93678198449252,7.89062549708072,8.93569528978098,7.19320243880689,10.226589606636,7.59269878337249,10.0946974590447,9.10129451637439,7.1835667198549,6.10270267788142,7.20441547641429,7.63114652413023,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_2947",0,0,0,0,0,0,0,0,0,0,0,0,11.4031309962308,7.81709009527439,8.68399636366539,10.2225352334104,4.3629706721471,6.96647886617536,6.43656488907306,5.18385418443378,7.48893633067745,3.85235948960008,7.80530256915578,8.27223430328736,0,0,0,0,0,0,0,0,0,0,0,0
